longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,Predicted_Values_RF,address
-122.9,41.46,31,1277,263.0,600,241,1.7292,61700,0,1,0,0,0,62681.0,"387 Center Street, Etna, CA 96027, United States of America"
-123.08,41.26,34,2773,679.0,1066,424,1.6757,63300,0,1,0,0,0,63039.0,"Whites Gulch Road, Siskiyou County, CA, United States of America"
-122.38,41.54,14,4453,797.0,1817,685,2.7468,81100,0,1,0,0,0,83687.0,"5316 Stone Crest Drive, Weed, CA 96094, United States of America"
-122.49,41.43,19,3689,644.0,1544,566,3.125,76100,0,1,0,0,0,82823.0,"2525 Stewart Springs Road, Weed, CA 96094, United States of America"
-122.38,41.43,45,2245,448.0,1155,421,1.6509,46200,0,1,0,0,0,52275.0,"469 Woodridge Court, Weed, CA 96094, United States of America"
-122.37,41.41,28,1729,419.0,929,370,1.27,53100,0,1,0,0,0,54537.0,"506 Heather Place, Weed, CA 96094, United States of America"
-122.39,41.41,23,910,199.0,370,169,1.7448,80100,0,1,0,0,0,73617.0,"College of the Siskiyous, College Avenue, Weed, CA 96094, United States of America"
-122.32,41.31,45,1393,294.0,521,249,1.1915,71900,0,1,0,0,0,68041.0,"Cascade Wonderland Highway, Mount Shasta, CA 96067, United States of America"
-122.3,41.32,13,2300,513.0,1151,488,2.1571,81500,0,1,0,0,0,76832.0,"888 Rockfellow Drive, Mount Shasta, CA 96067, United States of America"
-122.3,41.31,29,4059,787.0,1700,702,2.4526,97100,0,1,0,0,0,88027.0,"Siskiyou County, CA 96067, United States of America"
-122.28,41.38,15,5266,1031.0,2147,885,2.8036,110100,0,1,0,0,0,107310.0,"Forest Route 41N86, Siskiyou County, CA, United States of America"
-122.45,41.28,15,2740,503.0,1188,445,3.4519,128800,0,1,0,0,0,118589.0,"Toad Lake Road 40N64, Siskiyou County, CA, United States of America"
-122.34,41.21,26,178,40.0,55,25,2.0375,57500,0,1,0,0,0,63988.92,"Siskiyou County, CA, United States of America"
-122.27,41.23,40,1958,386.0,725,331,2.1898,65500,0,1,0,0,0,66103.0,"4608 Deer Haven Drive, Dunsmuir, CA 96025, United States of America"
-122.27,41.2,52,4513,985.0,1926,815,1.5923,56000,0,1,0,0,0,61172.0,"467 Mican Street, Dunsmuir, CA 96025, United States of America"
-121.76,41.5,31,602,153.0,112,47,1.0667,34200,0,1,0,0,0,53776.99,"Davis Road, Siskiyou County, CA, United States of America"
-122.09,41.32,52,4019,824.0,1728,706,2.2462,62900,0,1,0,0,0,66677.0,"5624 Red Fir Road, Mccloud, CA 96057, United States of America"
-122.19,38.13,5,7854,1446.0,4361,1395,4.9504,214800,0,0,0,1,0,201026.0,"619 Columbus Parkway, Vallejo, CA 94591, United States of America"
-122.21,38.11,31,2766,604.0,1441,552,3.1768,131000,0,0,0,1,0,130101.0,"203 Locust Drive, Vallejo, CA 94591, United States of America"
-122.21,38.11,35,2122,400.0,1189,408,3.0962,124600,0,0,0,1,0,121882.0,"203 Locust Drive, Vallejo, CA 94591, United States of America"
-122.21,38.1,36,3018,557.0,1445,556,3.8029,129900,0,0,0,1,0,129104.0,"3907 Georgia Street, Vallejo, CA 94591, United States of America"
-122.22,38.11,43,1939,353.0,968,392,3.1848,112700,0,0,0,1,0,122366.0,"2520 Tennessee Street, Vallejo, CA 94591, United States of America"
-122.22,38.1,38,931,181.0,566,207,3.0221,93300,0,0,0,1,0,105275.0,"3012 Georgia Street, Vallejo, CA 94591, United States of America"
-122.22,38.1,40,2549,478.0,1275,494,2.9469,111600,0,0,0,1,0,111251.0,"3012 Georgia Street, Vallejo, CA 94591, United States of America"
-122.22,38.1,44,2256,451.0,1057,426,3.1204,110800,0,0,0,1,0,117592.0,"3012 Georgia Street, Vallejo, CA 94591, United States of America"
-122.22,38.1,44,3013,563.0,1353,512,3.4559,111900,0,0,0,1,0,119716.0,"3012 Georgia Street, Vallejo, CA 94591, United States of America"
-122.22,38.09,47,2161,440.0,966,360,2.2734,88700,0,0,0,1,0,97136.0,"218 Homeacres Avenue, Vallejo, CA 94591, United States of America"
-122.21,38.09,37,4368,779.0,2083,741,3.8667,127000,0,0,0,1,0,127261.0,"1300 Benicia Road, Vallejo, CA 94591, United States of America"
-122.2,38.09,18,6860,1079.0,3205,1058,5.2957,171900,0,0,0,1,0,184507.0,"1261 Granada Street, Vallejo, CA 94591, United States of America"
-122.22,38.08,37,2811,435.0,1574,516,3.1053,96700,0,0,0,1,0,104152.0,"504 Gillcrest Avenue, Vallejo, CA 94591, United States of America"
-122.22,38.08,37,4590,857.0,2920,832,3.436,94800,0,0,0,1,0,111155.0,"504 Gillcrest Avenue, Vallejo, CA 94591, United States of America"
-122.25,38.09,48,833,188.0,652,165,2.2417,87900,0,0,0,1,0,93287.0,"Ryder Street treatment plant, Ryder Street, Vallejo, CA 94590, United States of America"
-122.23,38.09,26,4397,997.0,2539,965,2.4875,90000,0,0,0,1,0,108241.0,"108 El Monte Avenue, Vallejo, CA 94591, United States of America"
-122.24,38.07,13,5451,1194.0,2957,1081,2.6098,162500,0,0,0,1,0,160093.0,"43 Sandy Beach Road, Vallejo, CA 94590, United States of America"
-122.26,38.1,24,1213,395.0,699,386,1.3007,94600,0,0,0,1,0,106738.0,"Santa Clara Street, Vallejo, CA 94592, United States of America"
-122.26,38.1,30,3317,1058.0,1794,990,1.1835,133300,0,0,0,1,0,139965.0,"Santa Clara Street, Vallejo, CA 94592, United States of America"
-122.25,38.1,52,248,86.0,173,69,2.3,109400,0,0,0,1,0,112937.0,"Vallejo Old City Historic District, Hudsony Alley, Vallejo, CA 94590, United States of America"
-122.25,38.1,52,1780,373.0,824,317,2.75,109900,0,0,0,1,0,119704.0,"Vallejo Old City Historic District, Hudsony Alley, Vallejo, CA 94590, United States of America"
-122.25,38.1,52,2315,556.0,1113,486,2.5042,147900,0,0,0,1,0,135185.0,"Vallejo Old City Historic District, Hudsony Alley, Vallejo, CA 94590, United States of America"
-122.25,38.1,52,1591,372.0,817,357,2.1411,97200,0,0,0,1,0,104348.0,"Vallejo Old City Historic District, Hudsony Alley, Vallejo, CA 94590, United States of America"
-122.23,38.1,46,4143,895.0,2240,847,2.4201,92800,0,0,0,1,0,100983.0,"Safeway Fuel Station, 709 Lincoln Road West, Vallejo, CA 94590, United States of America"
-122.24,38.1,49,1851,356.0,849,307,2.9432,103500,0,0,0,1,0,113220.0,"1492 Rice Street, Vallejo, CA 94590, United States of America"
-122.24,38.11,52,2050,492.0,1277,463,3.0507,107300,0,0,0,1,0,135692.0,"1500 Tennessee Street, Vallejo, CA 94590, United States of America"
-122.24,38.11,42,1743,388.0,889,341,2.3241,99200,0,0,0,1,0,99867.0,"1500 Tennessee Street, Vallejo, CA 94590, United States of America"
-122.23,38.1,47,1303,278.0,694,269,2.5969,92800,0,0,0,1,0,103321.0,"Safeway Fuel Station, 709 Lincoln Road West, Vallejo, CA 94590, United States of America"
-122.23,38.12,49,2715,435.0,1006,429,4.2308,145800,0,0,0,1,0,180547.05,"563 Admiral Callaghan Lane, Vallejo, CA 94591, United States of America"
-122.23,38.11,47,3007,524.0,1152,486,4.0,141500,0,0,0,1,0,141563.0,"632 Mariposa Street, Vallejo, CA 94590, United States of America"
-122.24,38.11,52,2111,310.0,772,323,4.775,148200,0,0,0,1,0,221374.01,"1500 Tennessee Street, Vallejo, CA 94590, United States of America"
-122.23,38.13,29,5154,1084.0,2459,1019,3.2664,142900,0,0,0,1,0,141235.0,"55 Emerald Circle, Vallejo, CA 94589, United States of America"
-122.24,38.13,37,3223,564.0,1325,539,4.0938,126900,0,0,0,1,0,132106.0,"2200 Tuolumne Street, Vallejo, CA 94589, United States of America"
-122.24,38.12,39,2967,500.0,1243,523,4.2902,152400,0,0,0,1,0,162513.0,"318 El Camino Real, Vallejo, CA 94590, United States of America"
-122.24,38.12,42,1625,255.0,578,243,4.0114,166900,0,0,0,1,0,158549.0,"318 El Camino Real, Vallejo, CA 94590, United States of America"
-122.25,38.12,47,1339,298.0,794,286,2.5865,109800,0,0,0,1,0,112899.0,"248 Valle Vista Avenue, Vallejo, CA 94590, United States of America"
-122.25,38.11,49,2365,504.0,1131,458,2.6133,103100,0,0,0,1,0,110145.0,"736 Tennessee Street, Vallejo, CA 94590, United States of America"
-122.25,38.11,52,2846,705.0,1519,620,2.1976,97900,0,0,0,1,0,111165.0,"736 Tennessee Street, Vallejo, CA 94590, United States of America"
-122.26,38.11,52,793,216.0,505,194,1.9667,93800,0,0,0,1,0,101850.01,"1221 Santa Clara Street, Vallejo, CA 94590, United States of America"
-122.26,38.11,52,1560,353.0,670,287,1.7411,98400,0,0,0,1,0,104196.0,"1221 Santa Clara Street, Vallejo, CA 94590, United States of America"
-122.26,38.11,52,2573,639.0,1238,529,2.6708,109700,0,0,0,1,0,115663.0,"1221 Santa Clara Street, Vallejo, CA 94590, United States of America"
-122.26,38.12,28,3102,734.0,1623,639,3.1025,103700,0,0,0,1,0,113046.0,"2204 Sacramento Street, Vallejo, CA 94590, United States of America"
-122.27,38.12,45,4423,1001.0,2109,874,2.6937,111800,0,0,0,1,0,115430.0,"105 Hill Drive, Vallejo, CA 94590, United States of America"
-122.27,38.12,42,5266,1167.0,3124,1025,2.7375,120000,0,0,0,1,0,126194.0,"105 Hill Drive, Vallejo, CA 94590, United States of America"
-122.26,38.15,26,3699,671.0,2388,699,4.0515,121900,0,0,0,1,0,132078.0,"1122 Roleen Drive, Vallejo, CA 94589, United States of America"
-122.26,38.14,34,963,159.0,392,176,4.0156,134700,0,0,0,1,0,160880.0,"211 Sonora Pass Road, Vallejo, CA 94589, United States of America"
-122.26,38.15,16,3921,727.0,2830,680,4.5053,123700,0,0,0,1,0,145915.0,"1122 Roleen Drive, Vallejo, CA 94589, United States of America"
-122.32,38.12,12,5382,928.0,3928,921,5.3785,150600,0,0,0,1,0,175545.0,"CA 37, Guadalcanal Village, CA 94592, United States of America"
-122.26,38.13,28,3072,790.0,1375,705,1.6368,91200,0,0,0,1,0,102942.0,"101 Yolano Drive, Vallejo, CA 94589, United States of America"
-122.24,38.15,10,6817,1188.0,4163,1135,4.4529,144100,0,0,0,1,0,166685.0,"399 Fordham Circle, Vallejo, CA 94589, United States of America"
-122.25,38.15,24,2917,543.0,1878,531,3.7014,123600,0,0,0,1,0,130962.0,"121 Marquette Avenue, Vallejo, CA 94589, United States of America"
-122.22,38.15,7,5129,435.0,2824,738,5.5138,171100,0,0,0,1,0,181275.0,"286 Vanessa Street, Vallejo, CA 94589, United States of America"
-122.23,38.15,33,1253,238.0,753,236,1.756,86400,0,0,0,1,0,113395.01,"472 Mcgrue Circle, Vallejo, CA 94589, United States of America"
-122.23,38.14,36,1412,260.0,792,268,2.3056,90400,0,0,0,1,0,93385.0,"Courtyard, Sage Street, Vallejo, CA 94589, United States of America"
-122.15,38.04,14,2804,587.0,1083,573,2.6466,168500,0,0,0,1,0,158676.0,"City of Benicia Wastewater Treatment Plant, 614 East 5th Street, Benicia, CA 94510, United States of America"
-122.16,38.05,52,1888,457.0,830,408,3.1373,185100,0,0,0,1,0,174668.0,"162 West G Street, Benicia, CA 94510, United States of America"
-122.16,38.05,34,2434,428.0,926,423,4.6776,208300,0,0,0,1,0,202449.0,"162 West G Street, Benicia, CA 94510, United States of America"
-122.19,38.07,20,3000,525.0,1207,491,4.6406,217500,0,0,0,1,0,212869.0,"Southampton Bay Wetland Natural Preserve, Sub Station Road, Benicia, CA 94569, United States of America"
-122.18,38.07,10,4976,849.0,2089,803,5.3288,201800,0,0,0,1,0,203986.0,"1776 Stuart Court, Benicia, CA 94510, United States of America"
-122.17,38.07,15,2125,278.0,857,272,6.4599,219700,0,0,0,1,0,246057.0,"329 Steven Circle, Benicia, CA 94510, United States of America"
-122.16,38.07,14,6360,1236.0,2876,1127,4.5321,190300,0,0,0,1,0,189294.0,"124 Chelsea Hills Drive, Benicia, CA 94510, United States of America"
-122.17,38.06,16,3515,626.0,1764,626,4.4397,187100,0,0,0,1,0,187385.0,"1130 Dominic Court, Benicia, CA 94510, United States of America"
-122.15,38.06,10,3008,532.0,1381,522,5.3661,195800,0,0,0,1,0,202163.0,"1955 East Second Street, Benicia, CA 94510, United States of America"
-122.19,38.09,8,614,118.0,278,115,6.3735,166300,0,0,0,1,0,210418.01,"8265 Rainwater Drive, Vallejo, CA 94591, United States of America"
-122.14,38.05,27,3794,772.0,1756,724,3.2891,150600,0,0,0,1,0,151801.0,"735 Buchanan Street, Benicia, CA 94510, United States of America"
-122.14,38.07,31,3401,616.0,1750,602,4.6761,143100,0,0,0,1,0,163537.0,"3400 East Second Street, Benicia, CA 94510, United States of America"
-122.11,38.09,11,673,145.0,318,137,2.3929,122500,0,0,0,1,0,123274.0,"1121 Lopes Road, Benicia, CA 94510, United States of America"
-122.13,38.26,40,1538,255.0,669,263,3.3281,170200,0,0,0,1,0,157078.0,"4397 Stonefield Lane, Fairfield, CA 94534, United States of America"
-122.15,38.29,17,1625,239.0,703,224,6.5891,328800,0,0,0,1,0,314708.01,"Solano, CA, United States of America"
-122.18,38.29,18,1953,265.0,658,270,8.0113,393000,0,0,0,1,0,396254.0,"Solano County, CA, United States of America"
-122.18,38.23,21,2475,341.0,812,308,7.2589,320400,0,0,0,1,0,337521.02,"Miners Trail, Solano County, CA, United States of America"
-122.14,38.16,4,3273,495.0,1497,454,5.3345,176100,0,0,0,1,0,188010.0,"1839 Brook Way, Fairfield, CA 94534, United States of America"
-122.18,38.17,7,4093,651.0,2228,646,5.2523,161300,0,0,0,1,0,173666.0,"3076 Overlook Drive, Vallejo, CA 94591, United States of America"
-122.07,38.26,15,1173,146.0,450,154,6.0487,197700,0,1,0,0,0,200922.0,"1500 Croton Court, Fairfield, CA 94534, United States of America"
-122.1,38.24,13,7367,1042.0,3193,983,5.3102,195000,0,0,0,1,0,198630.0,"4088 Russell Road, Fairfield, CA 94534, United States of America"
-122.06,38.27,14,6920,996.0,3196,978,5.0672,171300,0,1,0,0,0,172649.0,"2727 Vista Serena, Fairfield, CA 94534, United States of America"
-122.07,38.27,8,6761,1234.0,3237,1177,4.3586,173400,0,1,0,0,0,162624.0,"3035 Vista Grande, Fairfield, CA 94534, United States of America"
-122.08,38.3,2,6718,858.0,2012,654,6.8872,305200,0,1,0,0,0,287395.0,"5310 Clayton Road, Fairfield, CA 94534, United States of America"
-122.04,38.28,12,3861,795.0,2129,806,3.676,135000,0,1,0,0,0,141395.0,"2802 Iris Court, Fairfield, CA 94533, United States of America"
-122.04,38.28,25,3304,493.0,1464,488,5.2527,130600,0,1,0,0,0,154320.0,"2802 Iris Court, Fairfield, CA 94533, United States of America"
-122.03,38.28,15,5114,833.0,2418,778,4.4882,144000,0,1,0,0,0,148009.0,"The Church of Jesus Christ of Latter-day Saints, 2700 Camrose Avenue, Fairfield, CA 94533, United States of America"
-122.03,38.3,5,1569,199.0,713,209,6.6779,223900,0,1,0,0,0,245139.0,"Paradise Valley Golf Course, 3950 Paradise Valley Drive, Fairfield, CA 94533, United States of America"
-122.0,38.28,3,7030,1191.0,3238,1055,4.962,161700,0,1,0,0,0,164911.0,"1519 Bailey Drive, Fairfield, CA 94533, United States of America"
-121.98,38.29,4,8778,1291.0,4010,1188,5.4399,187100,0,1,0,0,0,191471.0,"2250 Cement Hill Road, Fairfield, CA 94533, United States of America"
-121.99,38.15,36,263,73.0,88,42,2.5313,162500,0,1,0,0,0,155532.0,"Grizzly Island Wildlife Area- Crescent Unit, Van Sickle Road, Solano County, CA, United States of America"
-122.05,38.26,32,1070,199.0,631,195,2.6827,98900,0,1,0,0,0,109321.0,"Pennsylvania Avenue, Fairfield, CA 94533, United States of America"
-122.05,38.25,37,1336,251.0,680,231,3.815,99000,0,1,0,0,0,113937.0,"Pennsylvania Avenue, Fairfield, CA 94533, United States of America"
-122.06,38.25,36,1818,323.0,953,298,3.3153,99000,0,1,0,0,0,106769.0,"1720 West Texas Street, Fairfield, CA 94533, United States of America"
-122.06,38.25,34,1562,289.0,898,307,3.3598,107200,0,1,0,0,0,110298.0,"1720 West Texas Street, Fairfield, CA 94533, United States of America"
-122.06,38.26,36,1248,221.0,672,222,3.3839,105900,0,1,0,0,0,111831.0,"Hilton Garden Inn Fairfield, 2200 Gateway Court, Fairfield, CA 94533, United States of America"
-122.07,38.24,15,7937,1635.0,4390,1567,3.5464,129800,0,1,0,0,0,147229.0,"2261 Burgundy Way, Fairfield, CA 94533, United States of America"
-122.04,38.25,38,1214,244.0,632,254,2.8438,94200,0,1,0,0,0,95649.0,"565 Empire Street, Fairfield, CA 94533, United States of America"
-122.05,38.25,39,199,36.0,101,38,6.2299,105400,0,1,0,0,0,141102.0,"Pennsylvania Avenue, Fairfield, CA 94533, United States of America"
-122.04,38.26,34,3082,702.0,1795,703,2.7885,105900,0,1,0,0,0,109403.0,"1655 Hemlock Street, Fairfield, CA 94533, United States of America"
-122.04,38.25,37,1176,291.0,648,271,2.7167,92200,0,1,0,0,0,97012.0,"565 Empire Street, Fairfield, CA 94533, United States of America"
-122.04,38.25,32,1203,287.0,571,255,3.0938,110400,0,1,0,0,0,115152.0,"565 Empire Street, Fairfield, CA 94533, United States of America"
-122.04,38.25,52,582,131.0,241,106,2.4,125000,0,1,0,0,0,128097.0,"565 Empire Street, Fairfield, CA 94533, United States of America"
-122.05,38.26,21,7195,1416.0,3927,1377,3.0912,126300,0,1,0,0,0,130493.0,"Pennsylvania Avenue, Fairfield, CA 94533, United States of America"
-122.03,38.27,24,3580,735.0,1959,731,2.7284,118500,0,1,0,0,0,121323.0,"263 Santa Cruz Drive, Fairfield, CA 94533, United States of America"
-122.03,38.26,25,4617,1046.0,2685,1011,2.9576,108500,0,1,0,0,0,112334.0,"Anna Kyle State Preschool, 1600 Kidder Avenue, Fairfield, CA 94533, United States of America"
-122.02,38.26,27,3440,787.0,2085,748,2.5896,104700,0,1,0,0,0,114050.0,"Centro de Jubilo Apostólico, 1685 Sunset Avenue, Fairfield, CA 94533, United States of America"
-122.03,38.25,35,1940,384.0,1177,403,3.1389,101100,0,1,0,0,0,105893.0,"56 Dawn Rose Court, Suisun City, CA 94585, United States of America"
-122.02,38.27,20,2237,464.0,1169,425,3.2115,99100,0,1,0,0,0,109870.0,"2061 Starling Way, Fairfield, CA 94533, United States of America"
-122.02,38.26,20,3899,763.0,2198,779,3.2061,120400,0,1,0,0,0,120709.0,"Centro de Jubilo Apostólico, 1685 Sunset Avenue, Fairfield, CA 94533, United States of America"
-122.01,38.27,17,9089,1542.0,4758,1520,4.0619,126600,0,1,0,0,0,144106.0,"1101 Heron Court, Fairfield, CA 94533, United States of America"
-122.02,38.26,8,2894,602.0,1566,572,3.6335,131600,0,1,0,0,0,142958.0,"Centro de Jubilo Apostólico, 1685 Sunset Avenue, Fairfield, CA 94533, United States of America"
-122.0,38.23,1,2062,343.0,872,268,5.2636,191300,0,1,0,0,0,188276.0,"Solano, CA, United States of America"
-122.03,38.24,16,1104,164.0,495,156,5.4074,157700,0,1,0,0,0,173225.0,"1004 Neptune Court, Suisun City, CA 94585, United States of America"
-122.04,38.24,22,2761,757.0,2612,641,1.6875,87500,0,1,0,0,0,90659.0,"522 Main Street, Suisun City, CA 94585, United States of America"
-122.04,38.24,30,2081,456.0,1005,438,1.9954,92900,0,1,0,0,0,93540.0,"522 Main Street, Suisun City, CA 94585, United States of America"
-122.03,38.25,13,3334,541.0,1923,538,4.0905,134800,0,1,0,0,0,138092.0,"56 Dawn Rose Court, Suisun City, CA 94585, United States of America"
-122.01,38.25,11,6550,1149.0,3570,1123,3.8583,137900,0,1,0,0,0,141714.0,"804 White Wing Lane, Suisun City, CA 94585, United States of America"
-122.01,38.25,16,1081,181.0,792,184,4.6779,131300,0,1,0,0,0,142286.0,"804 White Wing Lane, Suisun City, CA 94585, United States of America"
-122.02,38.25,10,2237,454.0,1255,429,3.1176,126500,0,1,0,0,0,126596.0,"801 Sunset Avenue, Suisun City, CA 94585, United States of America"
-121.98,38.25,4,2487,440.0,1545,452,4.9103,140400,0,1,0,0,0,148267.0,"1674 Ventura Way, Suisun City, CA 94585, United States of America"
-122.01,38.26,12,4132,710.0,2087,633,4.5987,139700,0,1,0,0,0,150575.0,"1338 Worley Road, Suisun City, CA 94585, United States of America"
-121.99,38.27,16,4138,758.0,1762,723,3.1979,137500,0,1,0,0,0,136023.0,"1970 Walters Court, Fairfield, CA 94533, United States of America"
-121.99,38.26,18,921,126.0,368,120,6.0842,261100,0,1,0,0,0,247569.0,"4463 Walters Road, Fairfield, CA 94533, United States of America"
-121.94,38.37,17,7973,1591.0,2899,1502,2.8357,120100,0,1,0,0,0,126435.0,"562 Yellowstone Drive, Vacaville, CA 95687, United States of America"
-121.94,38.37,14,1156,216.0,574,227,3.2396,143800,0,1,0,0,0,137753.0,"562 Yellowstone Drive, Vacaville, CA 95687, United States of America"
-121.94,38.38,25,182,48.0,71,52,1.0208,78600,0,1,0,0,0,80842.0,"100 Auto Center Drive, Vacaville, CA 95687, United States of America"
-121.94,38.36,2,4953,735.0,1791,562,5.0346,205100,0,1,0,0,0,196028.0,"424 Stonewood Drive, Vacaville, CA 95687, United States of America"
-121.99,38.48,17,1824,348.0,934,305,4.6719,250000,0,1,0,0,0,216710.0,"8485 Olive School Lane, Winters, CA 95694, United States of America"
-122.01,38.44,12,2344,354.0,1035,321,4.9773,281200,0,1,0,0,0,251715.0,"7717 West Ranch Lane, Vacaville, CA 95688, United States of America"
-122.0,38.41,11,2838,429.0,1331,426,4.945,298400,0,1,0,0,0,261200.0,"4142 Cantelow Road, Vacaville, CA 95688, United States of America"
